Country,Date,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V
United States,2022-02-15,322361145,206773482,0,18324679,0
United States,2022-02-16,322645077,206922312,0,18333611,0
United States,2022-02-17,323010581,207086539,0,18344998,0
United States,2022-02-18,323324047,207245487,0,18356283,0
United States,2022-02-19,323674221,207402708,0,18367598,0
United States,2022-02-20,323908454,207491560,0,18372562,0
United States,2022-02-21,324142687,207580413,0,18377526,0
United States,2022-02-22,324376921,207669266,0,18382490,0
United States,2022-02-23,324688496,207794259,0,18391970,0
United States,2022-02-24,325012738,207943834,0,18400637,0
United States,2022-02-25,325087755,208030542,0,18407172,0
United States,2022-02-26,325425139,208170728,0,18429439,0
United States,2022-02-27,325620141,208246674,0,18434272,0
United States,2022-02-28,325815143,208322621,0,18439105,0
United States,2022-03-01,326031904,208399875,0,18443204,0
United States,2022-03-02,326294469,208524117,0,18455620,0
United States,2022-03-03,326566951,208633913,0,18462519,0
United States,2022-03-04,326804328,208751907,0,18469549,0
United States,2022-03-05,327026546,208857265,0,18476837,0
United States,2022-03-06,327196595,208926394,0,18481200,0
United States,2022-03-07,327340259,208999627,0,18484091,0
United States,2022-03-08,327525429,209072328,0,18488808,0
United States,2022-03-09,327733589,209158440,0,18495800,0
United States,2022-03-10,327981443,209255002,0,18504711,0
United States,2022-03-11,328097533,209282354,0,18505183,0
United States,2022-03-12,328367251,209384574,0,18511808,0
United States,2022-03-13,328507974,209440962,0,18516633,0
United States,2022-03-14,328622521,209481825,0,18519052,0
United States,2022-03-15,328815528,209552990,0,18519184,0
United States,2022-03-16,328978180,209620610,0,18519316,0
United States,2022-03-17,329154571,209695291,0,18519449,0
United States,2022-03-18,329298296,209762865,0,18519581,0
United States,2022-03-19,329463476,209836197,0,18519713,0
United States,2022-03-20,329586959,209886918,0,18519846,0
United States,2022-03-21,329682053,209887653,0,18519978,0
United States,2022-03-22,329719828,209888388,0,18520111,0
United States,2022-03-23,329907144,209962688,0,18526124,0
United States,2022-03-24,330115030,210060559,0,18542865,0
United States,2022-03-25,330243493,210121170,0,18547119,0
United States,2022-03-26,330420307,210206085,0,18553138,0
United States,2022-03-27,330534759,210254140,0,18557893,0
United States,2022-03-28,330607980,210281861,0,18559777,0
United States,2022-03-29,330748673,210341785,0,18563903,0
United States,2022-03-30,330903027,210417177,0,18570195,0
United States,2022-03-31,331150614,210561666,0,18581654,0
United States,2022-04-01,331363417,210694003,0,18585443,0
United States,2022-04-02,331645510,210891645,0,18590415,0
United States,2022-04-03,331889314,211069153,0,18593986,0
United States,2022-04-04,332094076,211212181,0,18596102,0
United States,2022-04-05,332381918,211419985,0,18599938,0
United States,2022-04-06,332676450,211577562,0,18603274,0
United States,2022-04-07,333028736,211826208,0,18608511,0
United States,2022-04-08,333346274,212072520,0,18616237,0
United States,2022-04-09,333676070,212326438,0,18621412,0
United States,2022-04-10,333920088,212514135,0,18624625,0
United States,2022-04-11,334116607,212662875,0,18627134,0
United States,2022-04-12,334457018,212902665,0,18632236,0
United States,2022-04-13,334851638,213157104,0,18638661,0
United States,2022-04-14,335211371,213420181,0,18639673,0
United States,2022-04-15,335486821,213642288,0,18640686,0
United States,2022-04-16,335798655,213866305,0,18645900,0
United States,2022-04-17,336110489,214090322,0,18651114,0
United States,2022-04-18,336252416,214191561,0,18652610,0
United States,2022-04-19,336519915,214389071,0,18655717,0
United States,2022-04-20,336733418,214544808,0,18658700,0
United States,2022-04-21,337149475,214838341,0,18667082,0
United States,2022-04-22,337420517,215053060,0,18671073,0
United States,2022-04-23,337691560,215267780,0,18675064,0
United States,2022-04-24,337925080,215441941,0,18678603,0
United States,2022-04-25,338066044,215533577,0,18680233,0
United States,2022-04-26,338462489,215886365,0,18683465,0
United States,2022-04-27,338817094,216176131,0,18687801,0
United States,2022-04-28,339104326,216394938,0,18693221,0
United States,2022-04-29,339391558,216613745,0,18698642,0
United States,2022-04-30,339679887,216827616,0,18703265,0
United States,2022-05-01,339892644,216993256,0,18706597,0
United States,2022-05-02,340041803,217094546,0,18710595,0
United States,2022-05-03,340349558,217319038,0,18714926,0
United States,2022-05-04,340555503,217473916,0,18719731,0
United States,2022-05-05,340886777,217673796,0,18724225,0
United States,2022-05-06,341120660,217838273,0,18726155,0
United States,2022-05-07,341391637,218042080,0,18731178,0
United States,2022-05-08,341568304,218165790,0,18734485,0
United States,2022-05-09,341692309,218252430,0,18735773,0
United States,2022-05-10,341952524,218431517,0,18738925,0
United States,2022-05-11,342181196,218615732,0,18739913,0
United States,2022-05-12,342409868,218799948,0,18740901,0
United States,2022-05-13,342636566,218972615,0,18741939,0
United States,2022-05-14,342891792,219173929,0,18745199,0
United States,2022-05-15,343060118,219297720,0,18746828,0
United States,2022-05-16,343161039,219366322,0,18747590,0
United States,2022-05-17,343453572,219576781,0,18750748,0
United States,2022-05-18,343689160,219744773,0,18755312,0
United States,2022-05-19,343961862,219930777,0,18757129,0
United States,2022-05-20,344101246,220048579,0,18758947,0
United States,2022-05-21,344394956,220258769,0,18763104,0
United States,2022-05-22,344563764,220380327,0,18764904,0
United States,2022-05-23,344672021,220440746,0,18765566,0
United States,2022-05-24,345017856,220671360,0,18768404,0
United States,2022-05-25,345248627,220822817,0,18771582,0
United States,2022-05-26,345599101,221058399,0,18776774,0
United States,2022-05-27,345903502,221249107,0,18780063,0
United States,2022-05-28,346033542,221330685,0,18781243,0
United States,2022-05-29,346163582,221412264,0,18782424,0
United States,2022-05-30,346293622,221493842,0,18783604,0
United States,2022-05-31,346423663,221575421,0,18784785,0
United States,2022-06-01,346708234,221748670,0,18785266,0
United States,2022-06-02,346954221,221900078,0,18785747,0
United States,2022-06-03,347113595,221994751,0,18786228,0
United States,2022-06-04,347357380,222147891,0,18789206,0
United States,2022-06-05,347501597,222237499,0,18790511,0
United States,2022-06-06,347580670,222279084,0,18790642,0
United States,2022-06-07,347847846,222431598,0,18790774,0
United States,2022-06-08,347972700,222506191,0,18790906,0
United States,2022-06-09,348097820,222606034,0,18791038,0
United States,2022-06-10,348322982,222742789,0,18793348,0
United States,2022-06-11,348536648,222879133,0,18796212,0
United States,2022-06-12,348663766,222954084,0,18797670,0
United States,2022-06-13,348732741,222988591,0,18798117,0
United States,2022-06-14,348923883,223098104,0,18800097,0
United States,2022-06-15,349279465,223308265,0,18808976,0
United States,2022-06-16,349460399,223409934,0,18811735,0
United States,2022-06-17,349614357,223497986,0,18812634,0
United States,2022-06-18,349768315,223586039,0,18813534,0
United States,2022-06-19,349922273,223674091,0,18814434,0
United States,2022-06-20,350076231,223762144,0,18815334,0
United States,2022-06-21,350230189,223850196,0,18816233,0
United States,2022-06-22,350384148,223938249,0,18817133,0
United States,2022-06-23,350622039,224055120,0,18818033,0
United States,2022-06-24,350859930,224171992,0,18818933,0
United States,2022-06-25,351097821,224288864,0,18819832,0
United States,2022-06-26,351335712,224405736,0,18820732,0
United States,2022-06-27,351573603,224522608,0,18821632,0
United States,2022-06-28,351811494,224639480,0,18822532,0
United States,2022-06-29,352049385,224756352,0,18823432,0
United States,2022-06-30,352179377,224827319,0,18823700,0
United States,2022-07-01,352309369,224898287,0,18823969,0
United States,2022-07-02,352439361,224969255,0,18824238,0
United States,2022-07-03,352569354,225040222,0,18824507,0
United States,2022-07-04,352699346,225111190,0,18824776,0
United States,2022-07-05,352829338,225182158,0,18825045,0
United States,2022-07-06,352959331,225253126,0,18825314,0
United States,2022-07-07,353109355,225334224,0,18825582,0
United States,2022-07-08,353259379,225415322,0,18825851,0
United States,2022-07-09,353409404,225496421,0,18826120,0
United States,2022-07-10,353559428,225577519,0,18826389,0
United States,2022-07-11,353709453,225658618,0,18826658,0
United States,2022-07-12,353859477,225739716,0,18826927,0
United States,2022-07-13,354009502,225820815,0,18827196,0
United States,2022-07-14,354207619,225935473,0,18827464,0
United States,2022-07-15,354405736,226050131,0,18827733,0
United States,2022-07-16,354603853,226164790,0,18828002,0
United States,2022-07-17,354801970,226279448,0,18828271,0
United States,2022-07-18,355000087,226394107,0,18828540,0
United States,2022-07-19,355198204,226508765,0,18828809,0
United States,2022-07-20,355396322,226623424,0,18829078,0
United States,2022-07-21,355588772,226742244,0,18829346,0
United States,2022-07-22,355781222,226861064,0,18829615,0
United States,2022-07-23,355973672,226979885,0,18829884,0
United States,2022-07-24,356166123,227098705,0,18830153,0
United States,2022-07-25,356358573,227217526,0,18830422,0
United States,2022-07-26,356551023,227336346,0,18830691,0
United States,2022-07-27,356743474,227455167,0,18830960,0
United States,2022-07-28,356801427,227478862,0,18831228,0
United States,2022-07-29,356859381,227502557,0,18831497,0
United States,2022-07-30,356917334,227526252,0,18831766,0
United States,2022-07-31,356975288,227549947,0,18832035,0
United States,2022-08-01,357033241,227573642,0,18832304,0
United States,2022-08-02,357091195,227597337,0,18832573,0
United States,2022-08-03,357149149,227621032,0,18832842,0
United States,2022-08-04,357321300,227721355,0,18834645,0
United States,2022-08-05,357493452,227821678,0,18836448,0
United States,2022-08-06,357665604,227922001,0,18838251,0
United States,2022-08-07,357837756,228022325,0,18840054,0
United States,2022-08-08,358009908,228122648,0,18841857,0
United States,2022-08-09,358182060,228222971,0,18843660,0
United States,2022-08-10,358354212,228323295,0,18845464,0
United States,2022-08-11,358487893,228390489,0,18847011,0
United States,2022-08-12,358621575,228457683,0,18848558,0
United States,2022-08-13,358755256,228524877,0,18850105,0
United States,2022-08-14,358888938,228592071,0,18851652,0
United States,2022-08-15,359022619,228659265,0,18853199,0
United States,2022-08-16,359156301,228726459,0,18854746,0
United States,2022-08-17,359289983,228793653,0,18856293,0
United States,2022-08-18,359416540,228856969,0,18857757,0
United States,2022-08-19,359543097,228920285,0,18859222,0
United States,2022-08-20,359669654,228983602,0,18860687,0
United States,2022-08-21,359796212,229046918,0,18862152,0
United States,2022-08-22,359922769,229110235,0,18863617,0
United States,2022-08-23,360049326,229173551,0,18865082,0
United States,2022-08-24,360175884,229236868,0,18866547,0
United States,2022-08-25,360276896,229286469,0,18867786,0
United States,2022-08-26,360377909,229336070,0,18869025,0
United States,2022-08-27,360478922,229385671,0,18870264,0
United States,2022-08-28,360579934,229435272,0,18871504,0
United States,2022-08-29,360680947,229484873,0,18872743,0
United States,2022-08-30,360781960,229534474,0,18873982,0
United States,2022-08-31,360882973,229584075,0,18875222,0
United States,2022-09-01,360947062,229614910,0,18876140,0
United States,2022-09-02,361011152,229645745,0,18877058,0
United States,2022-09-03,361075241,229676580,0,18877976,0
United States,2022-09-04,361139331,229707416,0,18878895,0
United States,2022-09-05,361203420,229738251,0,18879813,0
United States,2022-09-06,361267510,229769086,0,18880731,0
United States,2022-09-07,361331600,229799922,0,18881650,0
United States,2022-09-08,361501527,229926985,0,18882598,0
United States,2022-09-09,361671455,230054049,0,18883546,0
United States,2022-09-10,361841383,230181113,0,18884494,0
United States,2022-09-11,362011311,230308177,0,18885442,0
United States,2022-09-12,362181239,230435241,0,18886390,0
United States,2022-09-13,362351167,230562305,0,18887338,0
United States,2022-09-14,362521095,230689369,0,18888287,0
United States,2022-09-15,362846567,230845778,0,18889394,0
United States,2022-09-16,363172040,231002188,0,18890502,0
United States,2022-09-17,363497512,231158598,0,18891609,0
United States,2022-09-18,363822985,231315007,0,18892717,0
United States,2022-09-19,364148457,231471417,0,18893824,0
United States,2022-09-20,364473930,231627827,0,18894932,0
United States,2022-09-21,364799403,231784237,0,18896040,0
United States,2022-09-22,365144802,231949851,0,18897033,0
United States,2022-09-23,365490201,232115466,0,18898026,0
United States,2022-09-24,365835601,232281081,0,18899019,0
United States,2022-09-25,366181000,232446696,0,18900012,0
United States,2022-09-26,366526400,232612311,0,18901005,0
United States,2022-09-27,366871799,232777926,0,18901998,0
United States,2022-09-28,367217199,232943541,0,18902992,0
United States,2022-09-29,367631100,233159536,0,18904285,0
United States,2022-09-30,368045002,233375532,0,18905578,0
United States,2022-10-01,368458904,233591527,0,18906871,0
United States,2022-10-02,368872805,233807523,0,18908164,0
United States,2022-10-03,369286707,234023518,0,18909457,0
United States,2022-10-04,369700609,234239514,0,18910750,0
United States,2022-10-05,370114511,234455510,0,18912044,0
United States,2022-10-06,370448942,234641440,0,18912673,0
United States,2022-10-07,370783373,234827370,0,18913302,0
United States,2022-10-08,371117804,235013300,0,18913931,0
United States,2022-10-09,371452236,235199230,0,18914560,0
United States,2022-10-10,371786667,235385160,0,18915189,0
United States,2022-10-11,372121098,235571090,0,18915818,0
United States,2022-10-12,372455530,235757021,0,18916447,0
United States,2022-10-13,372911075,236021599,0,18917295,0
United States,2022-10-14,373366621,236286177,0,18918143,0
United States,2022-10-15,373822167,236550755,0,18918991,0
United States,2022-10-16,374277713,236815334,0,18919840,0
United States,2022-10-17,374733259,237079912,0,18920688,0
United States,2022-10-18,375188805,237344490,0,18921536,0
United States,2022-10-19,375644351,237609069,0,18922385,0
United States,2022-10-20,375997224,237820778,0,18923116,0
United States,2022-10-21,376350097,238032488,0,18923847,0
United States,2022-10-22,376702971,238244198,0,18924578,0
United States,2022-10-23,377055844,238455908,0,18925309,0
United States,2022-10-24,377408718,238667618,0,18926040,0
United States,2022-10-25,377761591,238879328,0,18926771,0
United States,2022-10-26,378114465,239091038,0,18927502,0
United States,2022-10-27,378480948,239299687,0,18928713,0
United States,2022-10-28,378847432,239508337,0,18929924,0
United States,2022-10-29,379213916,239716986,0,18931135,0
United States,2022-10-30,379580400,239925636,0,18932346,0
United States,2022-10-31,379946884,240134285,0,18933557,0
United States,2022-11-01,380313368,240342935,0,18934768,0
United States,2022-11-02,380679852,240551585,0,18935979,0
United States,2022-11-03,381220870,240804159,0,18936093,0
United States,2022-11-04,381761888,241056734,0,18936207,0
United States,2022-11-05,382302907,241309309,0,18936321,0
United States,2022-11-06,382843925,241561884,0,18936435,0
United States,2022-11-07,383384944,241814459,0,18936549,0
United States,2022-11-08,383925962,242067034,0,18936663,0
United States,2022-11-09,384466981,242319609,0,18936778,0
United States,2022-11-10,384853817,242542751,0,18936892,0
United States,2022-11-11,385240653,242765894,0,18937006,0
United States,2022-11-12,385627489,242989037,0,18937120,0
United States,2022-11-13,386014326,243212179,0,18937234,0
United States,2022-11-14,386401162,243435322,0,18937348,0
United States,2022-11-15,386787998,243658465,0,18937462,0
United States,2022-11-16,387174835,243881608,0,18937577,0
United States,2022-11-17,387419403,244019204,0,18937691,0
United States,2022-11-18,387663972,244156801,0,18937805,0
United States,2022-11-19,387908541,244294398,0,18937919,0
United States,2022-11-20,388153110,244431994,0,18938033,0
United States,2022-11-21,388397679,244569591,0,18938147,0
United States,2022-11-22,388642248,244707188,0,18938261,0
United States,2022-11-23,388886817,244844785,0,18938376,0
United States,2022-11-24,389047599,244939597,0,18938490,0
United States,2022-11-25,389208382,245034409,0,18938604,0
United States,2022-11-26,389369164,245129221,0,18938718,0
United States,2022-11-27,389529947,245224034,0,18938832,0
United States,2022-11-28,389690729,245318846,0,18938946,0
United States,2022-11-29,389851512,245413658,0,18939060,0
United States,2022-11-30,390012295,245508471,0,18939175,0
United States,2022-12-01,390253701,245643391,0,18939633,0
United States,2022-12-02,390495108,245778312,0,18940092,0
United States,2022-12-03,390736515,245913233,0,18940551,0
United States,2022-12-04,390977921,246048154,0,18941010,0
United States,2022-12-05,391219328,246183075,0,18941469,0
United States,2022-12-06,391460735,246317996,0,18941928,0
United States,2022-12-07,391702142,246452917,0,18942387,0
United States,2022-12-08,391926324,246580173,0,18943037,0
United States,2022-12-09,392150506,246707430,0,18943687,0
United States,2022-12-10,392374689,246834687,0,18944338,0
United States,2022-12-11,392598871,246961943,0,18944988,0
United States,2022-12-12,392823054,247089200,0,18945639,0
United States,2022-12-13,393047236,247216457,0,18946289,0
United States,2022-12-14,393271419,247343714,0,18946940,0
United States,2022-12-15,393429553,247433544,0,18947414,0
United States,2022-12-16,393587688,247523374,0,18947888,0
United States,2022-12-17,393745823,247613204,0,18948362,0
United States,2022-12-18,393903958,247703034,0,18948836,0
United States,2022-12-19,394062093,247792864,0,18949310,0
United States,2022-12-20,394220228,247882694,0,18949784,0
United States,2022-12-21,394378363,247972525,0,18950258,0
United States,2022-12-22,394531765,248057502,0,18950608,0
United States,2022-12-23,394685167,248142479,0,18950958,0
United States,2022-12-24,394838569,248227456,0,18951308,0
United States,2022-12-25,394991971,248312433,0,18951658,0
United States,2022-12-26,395145373,248397410,0,18952008,0
United States,2022-12-27,395298775,248482387,0,18952358,0
United States,2022-12-28,395452177,248567365,0,18952708,0
United States,2022-12-29,395568677,248628994,0,18953023,0
United States,2022-12-30,395685178,248690624,0,18953338,0
United States,2022-12-31,395801679,248752253,0,18953653,0
United States,2023-01-01,395918179,248813883,0,18953968,0
United States,2023-01-02,396034680,248875512,0,18954283,0
United States,2023-01-03,396151181,248937142,0,18954598,0
United States,2023-01-04,396267682,248998772,0,18954913,0
United States,2023-01-05,396400394,249069666,0,18955155,0
United States,2023-01-06,396533106,249140560,0,18955398,0
United States,2023-01-07,396665818,249211454,0,18955641,0
United States,2023-01-08,396798530,249282348,0,18955883,0
United States,2023-01-09,396931242,249353242,0,18956126,0
United States,2023-01-10,397063954,249424136,0,18956369,0
United States,2023-01-11,397196666,249495031,0,18956612,0
United States,2023-01-12,397315390,249560844,0,18957131,0
United States,2023-01-13,397434115,249626657,0,18957651,0
United States,2023-01-14,397552839,249692470,0,18958171,0
United States,2023-01-15,397671564,249758283,0,18958690,0
United States,2023-01-16,397790288,249824096,0,18959210,0
United States,2023-01-17,397909013,249889909,0,18959730,0
United States,2023-01-18,398027738,249955722,0,18960250,0
United States,2023-01-19,398117949,250006418,0,18960749,0
United States,2023-01-20,398208161,250057114,0,18961248,0
United States,2023-01-21,398298373,250107810,0,18961747,0
United States,2023-01-22,398388584,250158506,0,18962247,0
United States,2023-01-23,398478796,250209202,0,18962746,0
United States,2023-01-24,398569008,250259898,0,18963245,0
United States,2023-01-25,398659220,250310595,0,18963745,0
United States,2023-01-26,398731424,250349305,0,18964254,0
United States,2023-01-27,398803628,250388016,0,18964763,0
United States,2023-01-28,398875832,250426727,0,18965272,0
United States,2023-01-29,398948036,250465438,0,18965781,0
United States,2023-01-30,399020240,250504149,0,18966290,0
United States,2023-01-31,399092444,250542860,0,18966799,0
United States,2023-02-01,399164649,250581571,0,18967308,0
United States,2023-02-02,399229739,250615725,0,18967853,0
United States,2023-02-03,399294830,250649880,0,18968398,0
United States,2023-02-04,399359921,250684035,0,18968943,0
United States,2023-02-05,399425011,250718190,0,18969488,0
United States,2023-02-06,399490102,250752345,0,18970033,0
United States,2023-02-07,399555193,250786500,0,18970578,0
United States,2023-02-08,399620284,250820655,0,18971123,0
United States,2023-02-09,399682981,250853410,0,18971828,0
United States,2023-02-10,399745679,250886165,0,18972533,0
United States,2023-02-11,399808376,250918920,0,18973239,0
United States,2023-02-12,399871074,250951676,0,18973944,0
United States,2023-02-13,399933771,250984431,0,18974650,0
United States,2023-02-14,399996469,251017186,0,18975355,0
United States,2023-02-15,400059167,251049942,0,18976061,0
United States,2023-02-16,400113750,251078880,0,18976534,0
United States,2023-02-17,400168333,251107819,0,18977007,0
United States,2023-02-18,400222916,251136757,0,18977480,0
United States,2023-02-19,400277499,251165696,0,18977953,0
United States,2023-02-20,400332082,251194634,0,18978426,0
United States,2023-02-21,400386665,251223573,0,18978899,0
United States,2023-02-22,400441248,251252512,0,18979373,0
United States,2023-02-23,400487590,251275422,0,18979874,0
United States,2023-02-24,400533933,251298332,0,18980375,0
United States,2023-02-25,400580276,251321242,0,18980876,0
United States,2023-02-26,400626619,251344153,0,18981378,0
United States,2023-02-27,400672962,251367063,0,18981879,0
United States,2023-02-28,400719305,251389973,0,18982380,0
United States,2023-03-01,400765648,251412884,0,18982882,0
United States,2023-03-02,400809136,251434010,0,18983202,0
United States,2023-03-03,400852625,251455137,0,18983522,0
United States,2023-03-04,400896113,251476264,0,18983842,0
United States,2023-03-05,400939602,251497390,0,18984163,0
United States,2023-03-06,400983090,251518517,0,18984483,0
United States,2023-03-07,401026579,251539644,0,18984803,0
United States,2023-03-08,401070068,251560771,0,18985124,0
United States,2023-03-09,401114962,251582207,0,18985554,0
United States,2023-03-10,401159857,251603643,0,18985984,0
United States,2023-03-11,401204751,251625079,0,18986414,0
United States,2023-03-12,401249646,251646516,0,18986844,0
United States,2023-03-13,401294540,251667952,0,18987274,0
United States,2023-03-14,401339435,251689388,0,18987704,0
United States,2023-03-15,401384330,251710825,0,18988134,0
United States,2023-03-16,401427419,251731064,0,18988568,0
United States,2023-03-17,401470508,251751304,0,18989003,0
United States,2023-03-18,401513597,251771543,0,18989438,0
United States,2023-03-19,401556686,251791783,0,18989872,0
United States,2023-03-20,401599775,251812022,0,18990307,0
United States,2023-03-21,401642864,251832262,0,18990742,0
United States,2023-03-22,401685954,251852502,0,18991177,0
United States,2023-03-23,401685954,251852502,0,18991177,0
United States,2023-03-24,401685954,251852502,0,18991177,0
United States,2023-03-25,401685954,251852502,0,18991177,0
United States,2023-03-26,401685954,251852502,0,18991177,0
United States,2023-03-27,401685954,251852502,0,18991177,0
United States,2023-03-28,401685954,251852502,0,18991177,0
United States,2023-03-29,401685954,251852502,0,18991177,0
United States,2023-03-30,401685954,251852502,0,18991177,0
United States,2023-03-31,401685954,251852502,0,18991177,0
United States,2023-04-01,401685954,251852502,0,18991177,0
United States,2023-04-02,401685954,251852502,0,18991177,0
United States,2023-04-03,401685954,251852502,0,18991177,0
United States,2023-04-04,401685954,251852502,0,18991177,0
United States,2023-04-05,401685954,251852502,0,18991177,0
United States,2023-04-06,401685954,251852502,0,18991177,0
United States,2023-04-07,401685954,251852502,0,18991177,0
United States,2023-04-08,401685954,251852502,0,18991177,0
United States,2023-04-09,401685954,251852502,0,18991177,0
United States,2023-04-10,401685954,251852502,0,18991177,0
United States,2023-04-11,401685954,251852502,0,18991177,0
United States,2023-04-12,401685954,251852502,0,18991177,0
United States,2023-04-13,401685954,251852502,0,18991177,0
United States,2023-04-14,401685954,251852502,0,18991177,0
United States,2023-04-15,401685954,251852502,0,18991177,0
United States,2023-04-16,401685954,251852502,0,18991177,0
United States,2023-04-17,401685954,251852502,0,18991177,0
United States,2023-04-18,401685954,251852502,0,18991177,0
United States,2023-04-19,401685954,251852502,0,18991177,0
United States,2023-04-20,401685954,251852502,0,18991177,0
United States,2023-04-21,401685954,251852502,0,18991177,0
United States,2023-04-22,401685954,251852502,0,18991177,0
United States,2023-04-23,401685954,251852502,0,18991177,0
United States,2023-04-24,401685954,251852502,0,18991177,0
United States,2023-04-25,401685954,251852502,0,18991177,0
United States,2023-04-26,401685954,251852502,0,18991177,0
United States,2023-04-27,401685954,251852502,0,18991177,0
United States,2023-04-28,401685954,251852502,0,18991177,0
United States,2023-04-29,401685954,251852502,0,18991177,0
United States,2023-04-30,401685954,251852502,0,18991177,0
United States,2023-05-01,401685954,251852502,0,18991177,0
United States,2023-05-02,401685954,251852502,0,18991177,0
United States,2023-05-03,401685954,251852502,0,18991177,0
United States,2023-05-04,401685954,251852502,0,18991177,0
United States,2023-05-05,401685954,251852502,0,18991177,0
United States,2023-05-06,401685954,251852502,0,18991177,0
United States,2023-05-07,401685954,251852502,0,18991177,0
United States,2023-05-08,401685954,251852502,0,18991177,0
United States,2023-05-09,401685954,251852502,0,18991177,0
United States,2023-05-10,401685954,251852502,0,18991177,0
United States,2023-05-11,401685954,251852502,0,18991177,0
United States,2023-05-12,401685954,251852502,0,18991177,0
United States,2023-05-13,401685954,251852502,0,18991177,0
United States,2023-05-14,401685954,251852502,0,18991177,0
United States,2023-05-15,401685954,251852502,0,18991177,0
United States,2023-05-16,401685954,251852502,0,18991177,0
United States,2023-05-17,401685954,251852502,0,18991177,0
United States,2023-05-18,401685954,251852502,0,18991177,0
United States,2023-05-19,401685954,251852502,0,18991177,0
United States,2023-05-20,401685954,251852502,0,18991177,0
United States,2023-05-21,401685954,251852502,0,18991177,0
United States,2023-05-22,401685954,251852502,0,18991177,0
United States,2023-05-23,401685954,251852502,0,18991177,0
United States,2023-05-24,401685954,251852502,0,18991177,0
United States,2023-05-25,401685954,251852502,0,18991177,0
United States,2023-05-26,401685954,251852502,0,18991177,0
United States,2023-05-27,401685954,251852502,0,18991177,0
United States,2023-05-28,401685954,251852502,0,18991177,0
United States,2023-05-29,401685954,251852502,0,18991177,0
United States,2023-05-30,401685954,251852502,0,18991177,0
United States,2023-05-31,401685954,251852502,0,18991177,0
United States,2023-06-01,401685954,251852502,0,18991177,0
United States,2023-06-02,401685954,251852502,0,18991177,0
United States,2023-06-03,401685954,251852502,0,18991177,0
United States,2023-06-04,401685954,251852502,0,18991177,0
United States,2023-06-05,401685954,251852502,0,18991177,0
United States,2023-06-06,401685954,251852502,0,18991177,0
United States,2023-06-07,401685954,251852502,0,18991177,0
United States,2023-06-08,401685954,251852502,0,18991177,0
United States,2023-06-09,401685954,251852502,0,18991177,0
United States,2023-06-10,401685954,251852502,0,18991177,0
United States,2023-06-11,401685954,251852502,0,18991177,0
United States,2023-06-12,401685954,251852502,0,18991177,0
United States,2023-06-13,401685954,251852502,0,18991177,0
United States,2023-06-14,401685954,251852502,0,18991177,0
United States,2023-06-15,401685954,251852502,0,18991177,0
United States,2023-06-16,401685954,251852502,0,18991177,0
United States,2023-06-17,401685954,251852502,0,18991177,0
United States,2023-06-18,401685954,251852502,0,18991177,0
United States,2023-06-19,401685954,251852502,0,18991177,0
United States,2023-06-20,401685954,251852502,0,18991177,0
United States,2023-06-21,401685954,251852502,0,18991177,0
United States,2023-06-22,401685954,251852502,0,18991177,0
United States,2023-06-23,401685954,251852502,0,18991177,0
United States,2023-06-24,401685954,251852502,0,18991177,0
United States,2023-06-25,401685954,251852502,0,18991177,0
United States,2023-06-26,401685954,251852502,0,18991177,0
United States,2023-06-27,401685954,251852502,0,18991177,0
United States,2023-06-28,401685954,251852502,0,18991177,0
United States,2023-06-29,401685954,251852502,0,18991177,0
United States,2023-06-30,401685954,251852502,0,18991177,0
United States,2023-07-01,401685954,251852502,0,18991177,0
United States,2023-07-02,401685954,251852502,0,18991177,0
United States,2023-07-03,401685954,251852502,0,18991177,0
United States,2023-07-04,401685954,251852502,0,18991177,0
United States,2023-07-05,401685954,251852502,0,18991177,0
United States,2023-07-06,401685954,251852502,0,18991177,0
United States,2023-07-07,401685954,251852502,0,18991177,0
United States,2023-07-08,401685954,251852502,0,18991177,0
United States,2023-07-09,401685954,251852502,0,18991177,0
United States,2023-07-10,401685954,251852502,0,18991177,0
United States,2023-07-11,401685954,251852502,0,18991177,0
United States,2023-07-12,401685954,251852502,0,18991177,0
United States,2023-07-13,401685954,251852502,0,18991177,0
United States,2023-07-14,401685954,251852502,0,18991177,0
United States,2023-07-15,401685954,251852502,0,18991177,0
United States,2023-07-16,401685954,251852502,0,18991177,0
United States,2023-07-17,401685954,251852502,0,18991177,0
United States,2023-07-18,401685954,251852502,0,18991177,0
United States,2023-07-19,401685954,251852502,0,18991177,0
United States,2023-07-20,401685954,251852502,0,18991177,0
United States,2023-07-21,401685954,251852502,0,18991177,0
United States,2023-07-22,401685954,251852502,0,18991177,0
United States,2023-07-23,401685954,251852502,0,18991177,0
United States,2023-07-24,401685954,251852502,0,18991177,0
United States,2023-07-25,401685954,251852502,0,18991177,0
United States,2023-07-26,401685954,251852502,0,18991177,0
United States,2023-07-27,401685954,251852502,0,18991177,0
United States,2023-07-28,401685954,251852502,0,18991177,0
United States,2023-07-29,401685954,251852502,0,18991177,0
United States,2023-07-30,401685954,251852502,0,18991177,0
United States,2023-07-31,401685954,251852502,0,18991177,0
United States,2023-08-01,401685954,251852502,0,18991177,0
United States,2023-08-02,401685954,251852502,0,18991177,0
United States,2023-08-03,401685954,251852502,0,18991177,0
United States,2023-08-04,401685954,251852502,0,18991177,0
