Country,Code,Date,Weekly new hospital admissions
United Kingdom,GBR,2022-05-04,6758
United Kingdom,GBR,2022-05-05,6558
United Kingdom,GBR,2022-05-06,6385
United Kingdom,GBR,2022-05-07,6265
United Kingdom,GBR,2022-05-08,6111
United Kingdom,GBR,2022-05-09,6016
United Kingdom,GBR,2022-05-10,5871
United Kingdom,GBR,2022-05-11,5642
United Kingdom,GBR,2022-05-12,5563
United Kingdom,GBR,2022-05-13,5371
United Kingdom,GBR,2022-05-14,5286
United Kingdom,GBR,2022-05-15,5170
United Kingdom,GBR,2022-05-16,5019
United Kingdom,GBR,2022-05-17,4819
United Kingdom,GBR,2022-05-18,4769
United Kingdom,GBR,2022-05-19,4635
United Kingdom,GBR,2022-05-20,4536
United Kingdom,GBR,2022-05-21,4372
United Kingdom,GBR,2022-05-22,4273
United Kingdom,GBR,2022-05-23,4171
United Kingdom,GBR,2022-05-24,4082
United Kingdom,GBR,2022-05-25,3958
United Kingdom,GBR,2022-05-26,3807
United Kingdom,GBR,2022-05-27,3804
United Kingdom,GBR,2022-05-28,3807
United Kingdom,GBR,2022-05-29,3792
United Kingdom,GBR,2022-05-30,3771
United Kingdom,GBR,2022-05-31,3784
United Kingdom,GBR,2022-06-01,3769
United Kingdom,GBR,2022-06-02,3792
United Kingdom,GBR,2022-06-03,3768
United Kingdom,GBR,2022-06-04,3843
United Kingdom,GBR,2022-06-05,3965
United Kingdom,GBR,2022-06-06,4140
United Kingdom,GBR,2022-06-07,4270
United Kingdom,GBR,2022-06-08,4497
United Kingdom,GBR,2022-06-09,4742
United Kingdom,GBR,2022-06-10,4987
United Kingdom,GBR,2022-06-11,5156
United Kingdom,GBR,2022-06-12,5299
United Kingdom,GBR,2022-06-13,5433
United Kingdom,GBR,2022-06-14,5651
United Kingdom,GBR,2022-06-15,5875
United Kingdom,GBR,2022-06-16,6102
United Kingdom,GBR,2022-06-17,6363
United Kingdom,GBR,2022-06-18,6598
United Kingdom,GBR,2022-06-19,6898
United Kingdom,GBR,2022-06-20,7265
United Kingdom,GBR,2022-06-21,7704
United Kingdom,GBR,2022-06-22,8020
United Kingdom,GBR,2022-06-23,8472
United Kingdom,GBR,2022-06-24,8791
United Kingdom,GBR,2022-06-25,9085
United Kingdom,GBR,2022-06-26,9471
United Kingdom,GBR,2022-06-27,9881
United Kingdom,GBR,2022-06-28,10216
United Kingdom,GBR,2022-06-29,10698
United Kingdom,GBR,2022-06-30,11098
United Kingdom,GBR,2022-07-01,11314
United Kingdom,GBR,2022-07-02,11674
United Kingdom,GBR,2022-07-03,12175
United Kingdom,GBR,2022-07-04,12671
United Kingdom,GBR,2022-07-05,13128
United Kingdom,GBR,2022-07-06,13486
United Kingdom,GBR,2022-07-07,13865
United Kingdom,GBR,2022-07-08,14240
United Kingdom,GBR,2022-07-09,14453
United Kingdom,GBR,2022-07-10,14549
United Kingdom,GBR,2022-07-11,14647
United Kingdom,GBR,2022-07-12,14678
United Kingdom,GBR,2022-07-13,14660
United Kingdom,GBR,2022-07-14,14479
United Kingdom,GBR,2022-07-15,14240
United Kingdom,GBR,2022-07-16,13975
United Kingdom,GBR,2022-07-17,13766
United Kingdom,GBR,2022-07-18,13500
United Kingdom,GBR,2022-07-19,13330
United Kingdom,GBR,2022-07-20,13086
United Kingdom,GBR,2022-07-21,12769
United Kingdom,GBR,2022-07-22,12504
United Kingdom,GBR,2022-07-23,12271
United Kingdom,GBR,2022-07-24,11851
United Kingdom,GBR,2022-07-25,11372
United Kingdom,GBR,2022-07-26,10800
United Kingdom,GBR,2022-07-27,10231
United Kingdom,GBR,2022-07-28,9816
United Kingdom,GBR,2022-07-29,9532
United Kingdom,GBR,2022-07-30,9273
United Kingdom,GBR,2022-07-31,9073
United Kingdom,GBR,2022-08-01,8812
United Kingdom,GBR,2022-08-02,8544
United Kingdom,GBR,2022-08-03,8373
United Kingdom,GBR,2022-08-04,8176
United Kingdom,GBR,2022-08-05,8057
United Kingdom,GBR,2022-08-06,7855
United Kingdom,GBR,2022-08-07,7599
United Kingdom,GBR,2022-08-08,7438
United Kingdom,GBR,2022-08-09,7324
United Kingdom,GBR,2022-08-10,7261
United Kingdom,GBR,2022-08-11,7150
United Kingdom,GBR,2022-08-12,7000
United Kingdom,GBR,2022-08-13,6998
United Kingdom,GBR,2022-08-14,6852
United Kingdom,GBR,2022-08-15,6734
United Kingdom,GBR,2022-08-16,6555
United Kingdom,GBR,2022-08-17,6294
United Kingdom,GBR,2022-08-18,6051
United Kingdom,GBR,2022-08-19,5922
United Kingdom,GBR,2022-08-20,5717
United Kingdom,GBR,2022-08-21,5551
United Kingdom,GBR,2022-08-22,5331
United Kingdom,GBR,2022-08-23,5218
United Kingdom,GBR,2022-08-24,5083
United Kingdom,GBR,2022-08-25,5055
United Kingdom,GBR,2022-08-26,4895
United Kingdom,GBR,2022-08-27,4783
United Kingdom,GBR,2022-08-28,4713
United Kingdom,GBR,2022-08-29,4638
United Kingdom,GBR,2022-08-30,4521
United Kingdom,GBR,2022-08-31,4437
United Kingdom,GBR,2022-09-01,4308
United Kingdom,GBR,2022-09-02,4279
United Kingdom,GBR,2022-09-03,4252
United Kingdom,GBR,2022-09-04,4184
United Kingdom,GBR,2022-09-05,4126
United Kingdom,GBR,2022-09-06,4085
United Kingdom,GBR,2022-09-07,4047
United Kingdom,GBR,2022-09-08,4021
United Kingdom,GBR,2022-09-09,3965
United Kingdom,GBR,2022-09-10,3918
United Kingdom,GBR,2022-09-11,3926
United States,USA,2020-07-21,30552
United States,USA,2020-07-22,31352
United States,USA,2020-07-23,31679
United States,USA,2020-07-24,31870
United States,USA,2020-07-25,32804
United States,USA,2020-07-26,33651
United States,USA,2020-07-27,34623
United States,USA,2020-07-28,35638
United States,USA,2020-07-29,36275
United States,USA,2020-07-30,36799
United States,USA,2020-07-31,38019
United States,USA,2020-08-01,38572
United States,USA,2020-08-02,38561
United States,USA,2020-08-03,38041
United States,USA,2020-08-04,37004
United States,USA,2020-08-05,36591
United States,USA,2020-08-06,36115
United States,USA,2020-08-07,34747
United States,USA,2020-08-08,33369
United States,USA,2020-08-09,33014
United States,USA,2020-08-10,32638
United States,USA,2020-08-11,32371
United States,USA,2020-08-12,31983
United States,USA,2020-08-13,31666
United States,USA,2020-08-14,31573
United States,USA,2020-08-15,31657
United States,USA,2020-08-16,31681
United States,USA,2020-08-17,32164
United States,USA,2020-08-18,32112
United States,USA,2020-08-19,31929
United States,USA,2020-08-20,31756
United States,USA,2020-08-21,31102
United States,USA,2020-08-22,30882
United States,USA,2020-08-23,30413
United States,USA,2020-08-24,29605
United States,USA,2020-08-25,29228
United States,USA,2020-08-26,29374
United States,USA,2020-08-27,29131
United States,USA,2020-08-28,29624
United States,USA,2020-08-29,29715
United States,USA,2020-08-30,29926
United States,USA,2020-08-31,30061
United States,USA,2020-09-01,29816
United States,USA,2020-09-02,29474
United States,USA,2020-09-03,29137
United States,USA,2020-09-04,28536
United States,USA,2020-09-05,27693
United States,USA,2020-09-06,27090
United States,USA,2020-09-07,26604
United States,USA,2020-09-08,26149
United States,USA,2020-09-09,26616
United States,USA,2020-09-10,27276
United States,USA,2020-09-11,27675
United States,USA,2020-09-12,27962
United States,USA,2020-09-13,28404
United States,USA,2020-09-14,28030
United States,USA,2020-09-15,28255
United States,USA,2020-09-16,27188
United States,USA,2020-09-17,26256
United States,USA,2020-09-18,25320
United States,USA,2020-09-19,24701
United States,USA,2020-09-20,24020
United States,USA,2020-09-21,24191
United States,USA,2020-09-22,24046
United States,USA,2020-09-23,24258
United States,USA,2020-09-24,24266
United States,USA,2020-09-25,24381
United States,USA,2020-09-26,24656
United States,USA,2020-09-27,24877
United States,USA,2020-09-28,25358
United States,USA,2020-09-29,25713
United States,USA,2020-09-30,26016
United States,USA,2020-10-01,26473
United States,USA,2020-10-02,26721
United States,USA,2020-10-03,27242
United States,USA,2020-10-04,27604
United States,USA,2020-10-05,28491
United States,USA,2020-10-06,29767
United States,USA,2020-10-07,30588
United States,USA,2020-10-08,31383
United States,USA,2020-10-09,32249
United States,USA,2020-10-10,32787
United States,USA,2020-10-11,33668
United States,USA,2020-10-12,33744
United States,USA,2020-10-13,33798
United States,USA,2020-10-14,34343
United States,USA,2020-10-15,34788
United States,USA,2020-10-16,35605
United States,USA,2020-10-17,36373
United States,USA,2020-10-18,37001
United States,USA,2020-10-19,37562
United States,USA,2020-10-20,38333
United States,USA,2020-10-21,38979
United States,USA,2020-10-22,39859
United States,USA,2020-10-23,40416
United States,USA,2020-10-24,41148
United States,USA,2020-10-25,41405
United States,USA,2020-10-26,41729
United States,USA,2020-10-27,42151
United States,USA,2020-10-28,43169
United States,USA,2020-10-29,44182
United States,USA,2020-10-30,45482
United States,USA,2020-10-31,46114
United States,USA,2020-11-01,47041
United States,USA,2020-11-02,48331
United States,USA,2020-11-03,49622
United States,USA,2020-11-04,50689
United States,USA,2020-11-05,51995
United States,USA,2020-11-06,53370
United States,USA,2020-11-07,55453
United States,USA,2020-11-08,57416
United States,USA,2020-11-09,59224
United States,USA,2020-11-10,61656
United States,USA,2020-11-11,64014
United States,USA,2020-11-12,66110
United States,USA,2020-11-13,68051
United States,USA,2020-11-14,69830
United States,USA,2020-11-15,71655
United States,USA,2020-11-16,73406
United States,USA,2020-11-17,75268
United States,USA,2020-11-18,76941
United States,USA,2020-11-19,78526
United States,USA,2020-11-20,80285
United States,USA,2020-11-21,81659
United States,USA,2020-11-22,82547
United States,USA,2020-11-23,83419
United States,USA,2020-11-24,84716
United States,USA,2020-11-25,85845
United States,USA,2020-11-26,86419
United States,USA,2020-11-27,85020
United States,USA,2020-11-28,85975
United States,USA,2020-11-29,87383
United States,USA,2020-11-30,88260
United States,USA,2020-12-01,89209
United States,USA,2020-12-02,89906
United States,USA,2020-12-03,91091
United States,USA,2020-12-04,94022
United States,USA,2020-12-05,94857
United States,USA,2020-12-06,94880
United States,USA,2020-12-07,95431
United States,USA,2020-12-08,95765
United States,USA,2020-12-09,96919
United States,USA,2020-12-10,98268
United States,USA,2020-12-11,99501
United States,USA,2020-12-12,100640
United States,USA,2020-12-13,101588
United States,USA,2020-12-14,102441
United States,USA,2020-12-15,103842
United States,USA,2020-12-16,104313
United States,USA,2020-12-17,104298
United States,USA,2020-12-18,104296
United States,USA,2020-12-19,104393
United States,USA,2020-12-20,104854
United States,USA,2020-12-21,105462
United States,USA,2020-12-22,106042
United States,USA,2020-12-23,106932
United States,USA,2020-12-24,107486
United States,USA,2020-12-25,106726
United States,USA,2020-12-26,104938
United States,USA,2020-12-27,106218
United States,USA,2020-12-28,106870
United States,USA,2020-12-29,106709
United States,USA,2020-12-30,107060
United States,USA,2020-12-31,108010
United States,USA,2021-01-01,109535
United States,USA,2021-01-02,111290
United States,USA,2021-01-03,112069
United States,USA,2021-01-04,112337
United States,USA,2021-01-05,113831
United States,USA,2021-01-06,114723
United States,USA,2021-01-07,115042
United States,USA,2021-01-08,116016
United States,USA,2021-01-09,117659
United States,USA,2021-01-10,116246
United States,USA,2021-01-11,115311
United States,USA,2021-01-12,113848
United States,USA,2021-01-13,112591
United States,USA,2021-01-14,111765
United States,USA,2021-01-15,111014
United States,USA,2021-01-16,109844
United States,USA,2021-01-17,108759
United States,USA,2021-01-18,107607
United States,USA,2021-01-19,105522
United States,USA,2021-01-20,103149
United States,USA,2021-01-21,100800
United States,USA,2021-01-22,98762
United States,USA,2021-01-23,96476
United States,USA,2021-01-24,94447
United States,USA,2021-01-25,92173
United States,USA,2021-01-26,90889
United States,USA,2021-01-27,89325
United States,USA,2021-01-28,87637
United States,USA,2021-01-29,84645
United States,USA,2021-01-30,82397
United States,USA,2021-01-31,80524
United States,USA,2021-02-01,79090
United States,USA,2021-02-02,76505
United States,USA,2021-02-03,74574
United States,USA,2021-02-04,73009
United States,USA,2021-02-05,71946
United States,USA,2021-02-06,70717
United States,USA,2021-02-07,69308
United States,USA,2021-02-08,67658
United States,USA,2021-02-09,66093
United States,USA,2021-02-10,64192
United States,USA,2021-02-11,61890
United States,USA,2021-02-12,59678
United States,USA,2021-02-13,57416
United States,USA,2021-02-14,55811
United States,USA,2021-02-15,54082
United States,USA,2021-02-16,51999
United States,USA,2021-02-17,50596
United States,USA,2021-02-18,49185
United States,USA,2021-02-19,47946
United States,USA,2021-02-20,47108
United States,USA,2021-02-21,46409
United States,USA,2021-02-22,46231
United States,USA,2021-02-23,45979
United States,USA,2021-02-24,45300
United States,USA,2021-02-25,44621
United States,USA,2021-02-26,43674
United States,USA,2021-02-27,42526
United States,USA,2021-02-28,41679
United States,USA,2021-03-01,40618
United States,USA,2021-03-02,39284
United States,USA,2021-03-03,38090
United States,USA,2021-03-04,37253
United States,USA,2021-03-05,36809
United States,USA,2021-03-06,36273
United States,USA,2021-03-07,35641
United States,USA,2021-03-08,35286
United States,USA,2021-03-09,34961
United States,USA,2021-03-10,34737
United States,USA,2021-03-11,34270
United States,USA,2021-03-12,34183
United States,USA,2021-03-13,33857
United States,USA,2021-03-14,33645
United States,USA,2021-03-15,33531
United States,USA,2021-03-16,33410
United States,USA,2021-03-17,33169
United States,USA,2021-03-18,33154
United States,USA,2021-03-19,32830
United States,USA,2021-03-20,32980
United States,USA,2021-03-21,32999
United States,USA,2021-03-22,33051
United States,USA,2021-03-23,33334
United States,USA,2021-03-24,33605
United States,USA,2021-03-25,33950
United States,USA,2021-03-26,34228
United States,USA,2021-03-27,34415
United States,USA,2021-03-28,34983
United States,USA,2021-03-29,35247
United States,USA,2021-03-30,35409
United States,USA,2021-03-31,35476
United States,USA,2021-04-01,35583
United States,USA,2021-04-02,35764
United States,USA,2021-04-03,36004
United States,USA,2021-04-04,36123
United States,USA,2021-04-05,36507
United States,USA,2021-04-06,37136
United States,USA,2021-04-07,37692
United States,USA,2021-04-08,38058
United States,USA,2021-04-09,38478
United States,USA,2021-04-10,38792
United States,USA,2021-04-11,39199
United States,USA,2021-04-12,39432
United States,USA,2021-04-13,39322
United States,USA,2021-04-14,39340
United States,USA,2021-04-15,39379
United States,USA,2021-04-16,39587
United States,USA,2021-04-17,39865
United States,USA,2021-04-18,39888
United States,USA,2021-04-19,39866
United States,USA,2021-04-20,39733
United States,USA,2021-04-21,39552
United States,USA,2021-04-22,39242
United States,USA,2021-04-23,38542
United States,USA,2021-04-24,37757
United States,USA,2021-04-25,37095
United States,USA,2021-04-26,36496
United States,USA,2021-04-27,35991
United States,USA,2021-04-28,35405
United States,USA,2021-04-29,34958
United States,USA,2021-04-30,34747
United States,USA,2021-05-01,34220
United States,USA,2021-05-02,33735
United States,USA,2021-05-03,33514
United States,USA,2021-05-04,32998
United States,USA,2021-05-05,32496
United States,USA,2021-05-06,31872
United States,USA,2021-05-07,31194
United States,USA,2021-05-08,30794
United States,USA,2021-05-09,30187
United States,USA,2021-05-10,29502
United States,USA,2021-05-11,28806
United States,USA,2021-05-12,28202
United States,USA,2021-05-13,27569
United States,USA,2021-05-14,26924
United States,USA,2021-05-15,26272
United States,USA,2021-05-16,25800
United States,USA,2021-05-17,25228
United States,USA,2021-05-18,24702
United States,USA,2021-05-19,24294
United States,USA,2021-05-20,23785
United States,USA,2021-05-21,23350
United States,USA,2021-05-22,23040
United States,USA,2021-05-23,22858
United States,USA,2021-05-24,22662
United States,USA,2021-05-25,22320
United States,USA,2021-05-26,21811
United States,USA,2021-05-27,21585
United States,USA,2021-05-28,21110
United States,USA,2021-05-29,20479
United States,USA,2021-05-30,19929
United States,USA,2021-05-31,19312
United States,USA,2021-06-01,18348
United States,USA,2021-06-02,17944
United States,USA,2021-06-03,17407
United States,USA,2021-06-04,17004
United States,USA,2021-06-05,16684
United States,USA,2021-06-06,16356
United States,USA,2021-06-07,16073
United States,USA,2021-06-08,16128
United States,USA,2021-06-09,15698
United States,USA,2021-06-10,15412
United States,USA,2021-06-11,15195
United States,USA,2021-06-12,14948
United States,USA,2021-06-13,14824
United States,USA,2021-06-14,14716
United States,USA,2021-06-15,14392
United States,USA,2021-06-16,14229
United States,USA,2021-06-17,13967
United States,USA,2021-06-18,13736
United States,USA,2021-06-19,13550
United States,USA,2021-06-20,13336
United States,USA,2021-06-21,13180
United States,USA,2021-06-22,13203
United States,USA,2021-06-23,13120
United States,USA,2021-06-24,13155
United States,USA,2021-06-25,13092
United States,USA,2021-06-26,13203
United States,USA,2021-06-27,13372
United States,USA,2021-06-28,13528
United States,USA,2021-06-29,13596
United States,USA,2021-06-30,13767
United States,USA,2021-07-01,13876
United States,USA,2021-07-02,14294
United States,USA,2021-07-03,14458
United States,USA,2021-07-04,14577
United States,USA,2021-07-05,14757
United States,USA,2021-07-06,14980
United States,USA,2021-07-07,15499
United States,USA,2021-07-08,16109
United States,USA,2021-07-09,16539
United States,USA,2021-07-10,17226
United States,USA,2021-07-11,17910
United States,USA,2021-07-12,18721
United States,USA,2021-07-13,19729
United States,USA,2021-07-14,20339
United States,USA,2021-07-15,21142
United States,USA,2021-07-16,22095
United States,USA,2021-07-17,23083
United States,USA,2021-07-18,24072
United States,USA,2021-07-19,25216
United States,USA,2021-07-20,26614
United States,USA,2021-07-21,28103
United States,USA,2021-07-22,29859
United States,USA,2021-07-23,31504
United States,USA,2021-07-24,33292
United States,USA,2021-07-25,35063
United States,USA,2021-07-26,36942
United States,USA,2021-07-27,39034
United States,USA,2021-07-28,41323
United States,USA,2021-07-29,43268
United States,USA,2021-07-30,45866
United States,USA,2021-07-31,48326
United States,USA,2021-08-01,50362
United States,USA,2021-08-02,52402
United States,USA,2021-08-03,54983
United States,USA,2021-08-04,57410
United States,USA,2021-08-05,60023
United States,USA,2021-08-06,62255
United States,USA,2021-08-07,64402
United States,USA,2021-08-08,66805
United States,USA,2021-08-09,69040
United States,USA,2021-08-10,71163
United States,USA,2021-08-11,73369
United States,USA,2021-08-12,75529
United States,USA,2021-08-13,77285
United States,USA,2021-08-14,78839
United States,USA,2021-08-15,79722
United States,USA,2021-08-16,80748
United States,USA,2021-08-17,82017
United States,USA,2021-08-18,83154
United States,USA,2021-08-19,83961
United States,USA,2021-08-20,84653
United States,USA,2021-08-21,85375
United States,USA,2021-08-22,86340
United States,USA,2021-08-23,86820
United States,USA,2021-08-24,87107
United States,USA,2021-08-25,87020
United States,USA,2021-08-26,87286
United States,USA,2021-08-27,87424
United States,USA,2021-08-28,87269
United States,USA,2021-08-29,86862
United States,USA,2021-08-30,86634
United States,USA,2021-08-31,86478
United States,USA,2021-09-01,86814
United States,USA,2021-09-02,86581
United States,USA,2021-09-03,85836
United States,USA,2021-09-04,85685
United States,USA,2021-09-05,85521
United States,USA,2021-09-06,85139
United States,USA,2021-09-07,83639
United States,USA,2021-09-08,83015
United States,USA,2021-09-09,82454
United States,USA,2021-09-10,82184
United States,USA,2021-09-11,81287
United States,USA,2021-09-12,80339
United States,USA,2021-09-13,79518
United States,USA,2021-09-14,79274
United States,USA,2021-09-15,77692
United States,USA,2021-09-16,76295
United States,USA,2021-09-17,74834
United States,USA,2021-09-18,73492
United States,USA,2021-09-19,72136
United States,USA,2021-09-20,70593
United States,USA,2021-09-21,69232
United States,USA,2021-09-22,68007
United States,USA,2021-09-23,66414
United States,USA,2021-09-24,65038
United States,USA,2021-09-25,63577
United States,USA,2021-09-26,62287
United States,USA,2021-09-27,60982
United States,USA,2021-09-28,59734
United States,USA,2021-09-29,58285
United States,USA,2021-09-30,56959
United States,USA,2021-10-01,55838
United States,USA,2021-10-02,54719
United States,USA,2021-10-03,53735
United States,USA,2021-10-04,52896
United States,USA,2021-10-05,51911
United States,USA,2021-10-06,51325
United States,USA,2021-10-07,50749
United States,USA,2021-10-08,50012
United States,USA,2021-10-09,49558
United States,USA,2021-10-10,49131
United States,USA,2021-10-11,48605
United States,USA,2021-10-12,47947
United States,USA,2021-10-13,47118
United States,USA,2021-10-14,46285
United States,USA,2021-10-15,45764
United States,USA,2021-10-16,45118
United States,USA,2021-10-17,44459
United States,USA,2021-10-18,43837
United States,USA,2021-10-19,43019
United States,USA,2021-10-20,42169
United States,USA,2021-10-21,41595
United States,USA,2021-10-22,40788
United States,USA,2021-10-23,40087
United States,USA,2021-10-24,39514
United States,USA,2021-10-25,39109
United States,USA,2021-10-26,38501
United States,USA,2021-10-27,38116
United States,USA,2021-10-28,37563
United States,USA,2021-10-29,37212
United States,USA,2021-10-30,36950
United States,USA,2021-10-31,36672
United States,USA,2021-11-01,36142
United States,USA,2021-11-02,36058
United States,USA,2021-11-03,35888
United States,USA,2021-11-04,35756
United States,USA,2021-11-05,35650
United States,USA,2021-11-06,35539
United States,USA,2021-11-07,35717
United States,USA,2021-11-08,36204
United States,USA,2021-11-09,36545
United States,USA,2021-11-10,36751
United States,USA,2021-11-11,37030
United States,USA,2021-11-12,37331
United States,USA,2021-11-13,37795
United States,USA,2021-11-14,38105
United States,USA,2021-11-15,38431
United States,USA,2021-11-16,39083
United States,USA,2021-11-17,39748
United States,USA,2021-11-18,40607
United States,USA,2021-11-19,41012
United States,USA,2021-11-20,41396
United States,USA,2021-11-21,41823
United States,USA,2021-11-22,42571
United States,USA,2021-11-23,43165
United States,USA,2021-11-24,43629
United States,USA,2021-11-25,43698
United States,USA,2021-11-26,43394
United States,USA,2021-11-27,44186
United States,USA,2021-11-28,44801
United States,USA,2021-11-29,45340
United States,USA,2021-11-30,45901
United States,USA,2021-12-01,46673
United States,USA,2021-12-02,47527
United States,USA,2021-12-03,49644
United States,USA,2021-12-04,50493
United States,USA,2021-12-05,51297
United States,USA,2021-12-06,51847
United States,USA,2021-12-07,52788
United States,USA,2021-12-08,53647
United States,USA,2021-12-09,54693
United States,USA,2021-12-10,55244
United States,USA,2021-12-11,55620
United States,USA,2021-12-12,56020
United States,USA,2021-12-13,55868
United States,USA,2021-12-14,55601
United States,USA,2021-12-15,55442
United States,USA,2021-12-16,55277
United States,USA,2021-12-17,55249
United States,USA,2021-12-18,55246
United States,USA,2021-12-19,55367
United States,USA,2021-12-20,55960
United States,USA,2021-12-21,56671
United States,USA,2021-12-22,57800
United States,USA,2021-12-23,59277
United States,USA,2021-12-24,60610
United States,USA,2021-12-25,61860
United States,USA,2021-12-26,64092
United States,USA,2021-12-27,67582
United States,USA,2021-12-28,72636
United States,USA,2021-12-29,78792
United States,USA,2021-12-30,85215
United States,USA,2021-12-31,92322
United States,USA,2022-01-01,98909
United States,USA,2022-01-02,105297
United States,USA,2022-01-03,111116
United States,USA,2022-01-04,116770
United States,USA,2022-01-05,122379
United States,USA,2022-01-06,127757
United States,USA,2022-01-07,132838
United States,USA,2022-01-08,138339
United States,USA,2022-01-09,141770
United States,USA,2022-01-10,144561
United States,USA,2022-01-11,147336
United States,USA,2022-01-12,149725
United States,USA,2022-01-13,151330
United States,USA,2022-01-14,152933
United States,USA,2022-01-15,153977
United States,USA,2022-01-16,153366
United States,USA,2022-01-17,151820
United States,USA,2022-01-18,151023
United States,USA,2022-01-19,149989
United States,USA,2022-01-20,148735
United States,USA,2022-01-21,146407
United States,USA,2022-01-22,143652
United States,USA,2022-01-23,141813
United States,USA,2022-01-24,140617
United States,USA,2022-01-25,139159
United States,USA,2022-01-26,136255
United States,USA,2022-01-27,132858
United States,USA,2022-01-28,129613
United States,USA,2022-01-29,126717
United States,USA,2022-01-30,123493
United States,USA,2022-01-31,119864
United States,USA,2022-02-01,115631
United States,USA,2022-02-02,111351
United States,USA,2022-02-03,107132
United States,USA,2022-02-04,101932
United States,USA,2022-02-05,97420
United States,USA,2022-02-06,94160
United States,USA,2022-02-07,90744
United States,USA,2022-02-08,86430
United States,USA,2022-02-09,82452
United States,USA,2022-02-10,78755
United States,USA,2022-02-11,75984
United States,USA,2022-02-12,72936
United States,USA,2022-02-13,69715
United States,USA,2022-02-14,66542
United States,USA,2022-02-15,62785
United States,USA,2022-02-16,59326
United States,USA,2022-02-17,56164
United States,USA,2022-02-18,53017
United States,USA,2022-02-19,49942
United States,USA,2022-02-20,47651
United States,USA,2022-02-21,45701
United States,USA,2022-02-22,43475
United States,USA,2022-02-23,41224
United States,USA,2022-02-24,38905
United States,USA,2022-02-25,36937
United States,USA,2022-02-26,35208
United States,USA,2022-02-27,33745
United States,USA,2022-02-28,32382
United States,USA,2022-03-01,30818
United States,USA,2022-03-02,29323
United States,USA,2022-03-03,28043
United States,USA,2022-03-04,26759
United States,USA,2022-03-05,25644
United States,USA,2022-03-06,24766
United States,USA,2022-03-07,23926
United States,USA,2022-03-08,22709
United States,USA,2022-03-09,21485
United States,USA,2022-03-10,20450
United States,USA,2022-03-11,19560
United States,USA,2022-03-12,18764
United States,USA,2022-03-13,18008
United States,USA,2022-03-14,17264
United States,USA,2022-03-15,16719
United States,USA,2022-03-16,16137
United States,USA,2022-03-17,15542
United States,USA,2022-03-18,14986
United States,USA,2022-03-19,14417
United States,USA,2022-03-20,14085
United States,USA,2022-03-21,13811
United States,USA,2022-03-22,13331
United States,USA,2022-03-23,13015
United States,USA,2022-03-24,12645
United States,USA,2022-03-25,12317
United States,USA,2022-03-26,12191
United States,USA,2022-03-27,12042
United States,USA,2022-03-28,11847
United States,USA,2022-03-29,11572
United States,USA,2022-03-30,11227
United States,USA,2022-03-31,11023
United States,USA,2022-04-01,10825
United States,USA,2022-04-02,10560
United States,USA,2022-04-03,10354
United States,USA,2022-04-04,10352
United States,USA,2022-04-05,10287
United States,USA,2022-04-06,10262
United States,USA,2022-04-07,10296
United States,USA,2022-04-08,10376
United States,USA,2022-04-09,10342
United States,USA,2022-04-10,10468
United States,USA,2022-04-11,10481
United States,USA,2022-04-12,10599
United States,USA,2022-04-13,10675
United States,USA,2022-04-14,10750
United States,USA,2022-04-15,10882
United States,USA,2022-04-16,11013
United States,USA,2022-04-17,11057
United States,USA,2022-04-18,11264
United States,USA,2022-04-19,11453
United States,USA,2022-04-20,11784
United States,USA,2022-04-21,12062
United States,USA,2022-04-22,12338
United States,USA,2022-04-23,12748
United States,USA,2022-04-24,13080
United States,USA,2022-04-25,13379
United States,USA,2022-04-26,13783
United States,USA,2022-04-27,14260
United States,USA,2022-04-28,14629
United States,USA,2022-04-29,14947
United States,USA,2022-04-30,15318
United States,USA,2022-05-01,15737
United States,USA,2022-05-02,16114
United States,USA,2022-05-03,16549
United States,USA,2022-05-04,16908
United States,USA,2022-05-05,17433
United States,USA,2022-05-06,18001
United States,USA,2022-05-07,18470
United States,USA,2022-05-08,18818
United States,USA,2022-05-09,19038
United States,USA,2022-05-10,19405
United States,USA,2022-05-11,19801
United States,USA,2022-05-12,20283
United States,USA,2022-05-13,20973
United States,USA,2022-05-14,21529
United States,USA,2022-05-15,22167
United States,USA,2022-05-16,22847
United States,USA,2022-05-17,23646
United States,USA,2022-05-18,24229
United States,USA,2022-05-19,24617
United States,USA,2022-05-20,24842
United States,USA,2022-05-21,25188
United States,USA,2022-05-22,25453
United States,USA,2022-05-23,25817
United States,USA,2022-05-24,25911
United States,USA,2022-05-25,26215
United States,USA,2022-05-26,26662
United States,USA,2022-05-27,27006
United States,USA,2022-05-28,27421
United States,USA,2022-05-29,27661
United States,USA,2022-05-30,27814
United States,USA,2022-05-31,27816
United States,USA,2022-06-01,28390
United States,USA,2022-06-02,28789
United States,USA,2022-06-03,29044
United States,USA,2022-06-04,29057
United States,USA,2022-06-05,29113
United States,USA,2022-06-06,29284
United States,USA,2022-06-07,29927
United States,USA,2022-06-08,29760
United States,USA,2022-06-09,29846
United States,USA,2022-06-10,29981
United States,USA,2022-06-11,30322
United States,USA,2022-06-12,30529
United States,USA,2022-06-13,30847
United States,USA,2022-06-14,30978
United States,USA,2022-06-15,31179
United States,USA,2022-06-16,31261
United States,USA,2022-06-17,31299
United States,USA,2022-06-18,31184
United States,USA,2022-06-19,31232
United States,USA,2022-06-20,31263
United States,USA,2022-06-21,31402
